"title","lat","lon","school"
"Huntsville School District, AR",36.087,-93.74,0
"Jasper School District, AR",36.005172,-93.190383,0
"Jonesboro Public Schools, AR",35.8169,-90.7089,0
"Junction City School District, AR",33.0215,-92.7262,0
"Riverview School District, AR",35.252643,-91.691592,0
"Kirby School District, AR",34.2484,-93.6409,0
"Lake Hamilton School District, AR",34.44311,-93.210381,0
"Lakeside School District, AR",33.322362,-91.282976,0
"Lakeside School District, AR",34.4707,-93.000451,0
"Lamar School District, AR",35.434728,-93.396251,0
"Lavaca Public Schools, AR",35.3337,-94.1743,0
"Lincoln School District, AR",35.949,-94.4239,0
"Little Rock School District, AR",34.7493,-92.2792,0
"Lonoke School District, AR",34.778915,-91.90386,0
"Magazine Schools, AR",35.1502,-93.798841,0
"Magnet Cove School District, AR",34.447747,-92.835374,0
"Malvern Special School District, AR",34.3553,-92.805591,0
"Mammoth Spring Schools, AR",36.490716,-91.539482,0
"Mansfield School District, AR",35.06212,-94.247771,0
"Lee County School District, AR",34.7751,-90.7632,0
"Marion School District, AR",35.20834,-90.202031,0
"Marked Tree School District, AR",35.52771,-90.42057,0
"Searcy County School District, AR",35.907919,-92.659734,0
"Marvell School District, AR",34.559334,-90.912,0
"Mayflower School District, AR",34.957102,-92.438899,0
"Maynard School District, AR",36.418084,-90.898616,0
"McCrory School District, AR",35.261384,-91.198043,0
"McGehee School District, AR",33.626698,-91.400925,0
"Melbourne School District, AR",36.061076,-91.908177,0
"Mena Public Schools, AR",34.5875,-94.2394,0
"Mineral Springs School District, AR",33.878625,-93.919489,0
"Monticello School District, AR",33.609595,-91.814933,0
"Mount Ida School District, AR",34.556821,-93.638363,0
"Mount Vernon-Enola School District, AR",35.225973,-92.131982,0
"Mountain Pine School District, AR",34.57517,-93.179381,0
"Mountain View School District, AR",35.856776,-92.083113,0
"Mountainburg Schools, AR",35.631318,-94.170669,0
"Mulberry School District, AR",35.500047,-94.055217,0
"South Pike County School District, AR",34.0576,-93.6861,0
"Nashville School District, AR",33.94986,-93.850621,0
"Nemo Vista School District, AR",35.369593,-92.563416,0
"Nettleton School District, AR",35.8129,-90.65,0
"Norfork Schools, AR",36.1972,-92.2671,0
"North Little Rock School District, AR",34.7794,-92.264581,0
"Omaha School District, AR",36.448907,-93.19585,0
"Osceola School District, AR",35.7065,-90.0125,0
"Ouachita School District, AR",34.23983,-92.964081,0
"Ozark School District, AR",35.493363,-93.841314,0
"Pangburn School District, AR",35.429204,-91.835168,0
"Paris School District, AR",35.297374,-93.722566,0
"Parkers Chapel School District, AR",33.168304,-92.721979,0
"Perryville School District, AR",35.00074,-92.798671,0
"Piggott School District, AR",36.381928,-90.185999,0
"Pocahontas School District, AR",36.27885,-90.983561,0
"Pottsville Public Schools, AR",35.24717,-93.049431,0
"Poyen School District, AR",34.32428,-92.641531,0
"Prairie Grove School District, AR",35.9838,-94.3173,0
"Prescott School District, AR",33.7918,-93.376,0
"Pulaski County Special School District, AR",34.6724,-92.2564,0
"Quitman School District, AR",35.3799,-92.222,0
"Rogers Public Schools, AR",36.3334,-94.1223,0
"Rose Bud School District, AR",35.334669,-92.071599,0
"Russellville Schools, AR",35.26999,-93.136101,0
"Salem School District, AR",36.359237,-91.816688,0
"Scranton School District, AR",35.361404,-93.542096,0
"Searcy School District, AR",35.254413,-91.740591,0
"Shirley School District, AR",35.66038,-92.311646,0
"Siloam Springs Schools, AR",36.1773,-94.5551,0
"Sloan-Hendrix School District, AR",36.201275,-91.186969,0
"Smackover School District, AR",33.36393,-92.725201,0
"South Conway County School District, AR",35.14984,-92.737754,0
"Southside School District, AR",35.701949,-91.631404,0
"South Side-Bee Branch School District, AR",35.429531,-92.385979,0
"Spring Hill School District, AR",33.584705,-93.650562,0
"Springdale School District, AR",36.1865,-94.1377,0
"Strong School District, AR",33.1069,-92.3564,0
"Stuttgart School District, AR",34.4766,-91.5524,0
"Greene County Technical School District, AR",36.06567,-90.557281,0
"Texarkana School District, AR",33.457186,-94.032189,0
"Jackson County School District, AR",35.735832,-91.200932,0
"Valley Springs School District, AR",36.158717,-92.993745,0
"Valley View School District, AR",35.7777,-90.7422,0
"Van Buren School District, AR",35.458405,-94.335921,0
"Vilonia School District, AR",35.084048,-92.198632,0
"Viola School District, AR",36.395322,-91.98536,0
"Waldron School District, AR",34.8969,-94.1085,0
"Watson Chapel School District, AR",34.196934,-92.045304,0
"West Fork School District, AR",35.921824,-94.191895,0
"Westside School District, AR",35.4328,-93.6183,0
"West Side School District, AR",35.5807,-92.16577,0
"White Hall School District, AR",34.286077,-92.106796,0
"Wonderview School District, AR",35.326606,-92.730751,0
"Woodlawn School District, AR",33.966253,-92.041087,0
"Wynne Public Schools, AR",35.232,-90.7783,0
"Yellville-Summit School District, AR",36.239129,-92.689661,0
"Acton-Agua Dulce Unified School District, CA",34.47264,-118.196461,0
"Ross Valley Elementary School District, CA",37.981732,-122.562056,0
"Cuyama Joint Unified School District, CA",34.932744,-119.609216,0
"Fort Sage Unified School District, CA",40.1419,-120.134,0
"Twin Ridges Elementary School District, CA",39.37401,-120.995031,0
"Rocklin Unified School District, CA",38.7918,-121.2225,0
"Hesperia Unified School District, CA",34.4247,-117.3224,0
"Lucerne Valley Unified School District, CA",34.408518,-116.90668,0
"Upland Unified School District, CA",34.0982,-117.651,0
"Apple Valley Unified School District, CA",34.479906,-117.190171,0
"Mountain Valley Unified School District, CA",40.551285,-123.17066,0
"Dublin Unified School District, CA",37.71698,-121.930801,0
"Pleasanton Unified School District, CA",37.65582,-121.876561,0
"Sunol Glen Unified School District, CA",37.59261,-121.8845,0
"Mendota Unified School District, CA",36.76104,-120.386942,0
"Manhattan Beach Unified School District, CA",33.877297,-118.387445,0
"El Tejon Unified School District, CA",34.872813,-118.887645,0
"Lake Elsinore Unified School District, CA",33.68274,-117.335929,0
"Temecula Valley Unified School District, CA",33.504107,-117.113138,0
"Murrieta Valley Unified School District, CA",33.5303,-117.1852,0
"Pacific Unified School District, CA",35.917254,-121.468824,0
"Redondo Beach Unified School District, CA",33.8862,-118.3618,0
"Dos Palos-Oro Loma Joint Unified School District, CA",36.984824,-120.62833,0
"Windsor Unified School District, CA",38.54943,-122.814051,0
"Farmersville Unified School District, CA",36.3066,-119.2019,0
"Natomas Unified School District, CA",38.6467,-121.5032,0
"Ferndale Unified School District, CA",40.584936,-124.260516,0
"Mattole Unified School District, CA",40.321704,-124.285548,0
"Delhi Unified School District, CA",37.429764,-120.779002,0
"Riverdale Joint Unified School District, CA",36.4309,-119.8568,0
"Warner Unified School District, CA",33.275248,-116.642924,0
"Scotts Valley Unified School District, CA",37.0469,-122.0186,0
"Healdsburg Unified School District, CA",38.6235,-122.866,0
"Orland Joint Unified School District, CA",39.74005,-122.201111,0
"Gonzales Unified School District, CA",36.511195,-121.443012,0
"Tracy Joint Unified School District, CA",37.747168,-121.452255,0
"Paso Robles Joint Unified School District, CA",35.61497,-120.671721,0
"Coast Unified School District, CA",35.5627,-121.0891,0
"Gridley Unified School District, CA",39.363177,-121.691639,0
"Eureka City Unified School District, CA",40.788573,-124.158986,0
"Hughson Unified School District, CA",37.596824,-120.86754,0
"Riverbank Unified School District, CA",37.736218,-120.928989,0
"Oakdale Joint Unified School District, CA",37.7653,-120.8473,0
"Waterford Unified School District, CA",37.6401,-120.7739,0
"Porterville Unified School District, CA",36.076857,-119.030639,0
"Dinuba Unified School District, CA",36.5456,-119.381,0
"Caruthers Unified School District, CA",36.537685,-119.83097,0
"Golden Valley Unified School District, CA",36.9231,-119.8673,0
"Valley Center-Pauma Unified School District, CA",33.235356,-117.022182,0
"Chawanakee Unified School District, CA",37.227663,-119.501916,0
"Alhambra Unified School District, CA",34.0822,-118.1404,0
"Turlock Unified School District, CA",37.5001,-120.8271,0
"Scott Valley Unified School District, CA",41.606996,-122.841859,0
"Yosemite Unified School District, CA",37.329104,-119.632365,0
"Trinity Alps Unified School District, CA",40.738526,-122.948377,0
"Twin Rivers Unified School District, CA",38.65987,-121.388701,0
"Lammersville Joint Unified School District, CA",37.77689,-121.534718,0
"Santa Barbara Unified School District, CA",34.42192,-119.695691,0
"Washington Unified School District, CA",36.62029,-119.790391,0
"ABC Unified School District, CA",33.880294,-118.072685,0
"Ackerman Elementary School District, CA",38.934997,-121.055904,0
"Adelanto Elementary School District, CA",34.572028,-117.406618,0
"Alameda City Unified School District, CA",37.78215,-122.270091,0
"Albany City Unified School District, CA",37.884339,-122.298648,0
"Alexander Valley Union Elementary School District, CA",38.655534,-122.793514,0
"Alisal Union Elementary School District, CA",36.67689,-121.621211,0
"Allensworth Elementary School District, CA",35.854606,-119.391134,0
"Alpaugh Unified School District, CA",35.88568,-119.485239,0
"Alpine County Unified School District, CA",38.766563,-119.809131,0
"Alpine Union Elementary School District, CA",32.8365,-116.774491,0
"Alta Loma Elementary School District, CA",34.1216,-117.6005,0
"Alta Vista Elementary School District, CA",36.05774,-118.966696,0
"Alta-Dutch Flat Union Elementary School District, CA",39.20684,-120.8112,0
"Alum Rock Union Elementary School District, CA",37.369397,-121.834111,0
"Alview-Dairyland Union Elementary School District, CA",37.01913,-120.311441,0
"Alvina Elementary School District, CA",36.554,-119.796031,0
"Alvord Unified School District, CA",33.9337,-117.4789,0
"Amador County Unified School District, CA",38.352522,-120.777685,0
"Anaheim Elementary School District, CA",33.8229,-117.8977,0
"Anderson Valley Unified School District, CA",39.029588,-123.387201,0
"Antelope Elementary School District, CA",40.186169,-122.193901,0
"Antioch Unified School District, CA",38.0144,-121.8138,0
"Arcadia Unified School District, CA",34.138167,-118.023436,0
"Arcata Elementary School District, CA",40.857351,-124.066896,0
"Arcohe Union Elementary School District, CA",38.29528,-121.242087,0
"Arena Union Elementary School District, CA",38.9132,-123.6936,0
"Armona Union Elementary School District, CA",36.3121,-119.707,0
"Arvin Union Elementary School District, CA",35.209,-118.8321,0
"Atascadero Unified School District, CA",35.492655,-120.665714,0
"Atwater Elementary School District, CA",37.3477,-120.6113,0
"Auburn Union Elementary School District, CA",38.9062,-121.0731,0
"Azusa Unified School District, CA",34.1176,-117.8902,0
"Baker Valley Unified School District, CA",35.275593,-116.07612,0
"Bakersfield City Elementary School District, CA",35.382105,-118.99102,0
"Baldwin Park Unified School District, CA",34.0821,-117.9608,0
"Ballard Elementary School District, CA",34.639323,-120.11378,0
"Ballico-Cressey Elementary School District, CA",37.454695,-120.699411,0
"Bangor Union Elementary School District, CA",39.390682,-121.407272,0
"Banning Unified School District, CA",33.927201,-116.878462,0
"Banta Elementary School District, CA",37.755771,-121.372923,0
"Barstow Unified School District, CA",34.890373,-117.047519,0
"Bass Lake Joint Union Elementary School District, CA",37.331439,-119.639238,0
"Bassett Unified School District, CA",34.0536,-117.9712,0
"Bayshore Elementary School District, CA",37.700495,-122.41394,0
"Bear Valley Unified School District, CA",34.242929,-116.88111,0
"Beardsley Elementary School District, CA",35.407697,-119.04044,0
"Beaumont Unified School District, CA",33.937179,-116.990525,0
"Bella Vista Elementary School District, CA",40.638596,-122.232725,0
"Bellevue Union Elementary School District, CA",38.399609,-122.709794,0
"Bellflower Unified School District, CA",33.882541,-118.13434,0
"Belleview Elementary School District, CA",38.035257,-120.271482,0
"Belmont-Redwood Shores Elementary School District, CA",37.5095,-122.3192,0
"Belridge Elementary School District, CA",35.443671,-119.763247,0
"Benicia Unified School District, CA",38.0554,-122.1615,0
"Bennett Valley Union Elementary School District, CA",38.42951,-122.672982,0
"Berkeley Unified School District, CA",37.869411,-122.287468,0
"Berryessa Union Elementary School District, CA",37.402714,-121.849881,0
"Beverly Hills Unified School District, CA",34.062764,-118.410038,0
"Big Creek Elementary School District, CA",37.20437,-119.2449,0
"Big Lagoon Union Elementary School District, CA",41.15723,-124.1305,0
"Big Pine Unified School District, CA",37.161729,-118.289029,0
"Big Springs Union Elementary School District, CA",41.623996,-122.403324,0
"Big Valley Joint Unified School District, CA",41.121749,-121.139591,0
"Biggs Unified School District, CA",39.415299,-121.70327,0
"Bitterwater-Tully Union Elementary School District, CA",36.281217,-120.938702,0
"Black Butte Union Elementary School District, CA",40.513587,-121.936146,0
"Black Oak Mine Unified School District, CA",38.912009,-120.83115,0
"Blake Elementary School District, CA",35.703273,-118.837114,0
"Blochman Union Elementary School District, CA",34.86554,-120.295,0
"Blue Lake Union Elementary School District, CA",40.885247,-123.991399,0
"Bogus Elementary School District, CA",41.92806,-122.361821,0
"Bolinas-Stinson Union Elementary School District, CA",37.91732,-122.693469,0
"Santa Maria-Bonita Elementary School District, CA",34.9454,-120.4315,0
"Bonita Unified School District, CA",34.1176,-117.8083,0
"Bonny Doon Union Elementary School District, CA",37.060814,-122.148789,0
"Borrego Springs Unified School District, CA",33.26541,-116.381806,0
"Bradley Union Elementary School District, CA",35.862783,-120.804957,0
"Brawley Elementary School District, CA",32.9809,-115.5377,0
"Brea-Olinda Unified School District, CA",33.917661,-117.888955,0
"Brentwood Union Elementary School District, CA",37.9221,-121.6827,0
"Bridgeville Elementary School District, CA",40.499645,-123.818061,0
"Briggs Elementary School District, CA",34.327845,-119.14162,0
"Brisbane Elementary School District, CA",37.6852,-122.405,0
"Brittan Elementary School District, CA",39.162173,-121.747598,0
"Browns Elementary School District, CA",38.946775,-121.523741,0
"Buckeye Union Elementary School District, CA",38.62588,-121.048271,0
"Buellton Union Elementary School District, CA",34.621205,-120.207026,0
"Buena Park Elementary School District, CA",33.8589,-118.0127,0
"Panama-Buena Vista Union Elementary School District, CA",35.3174,-119.0744,0
"Buena Vista Elementary School District, CA",36.182449,-119.43903,0
"Burbank Unified School District, CA",34.1655,-118.3249,0
"Burlingame Elementary School District, CA",37.59172,-122.385791,0
"Burnt Ranch Elementary School District, CA",40.808949,-123.479719,0
"Burrel Union Elementary School District, CA",36.492277,-119.989086,0
