"id","area","size","alg8"
"3103810","BELLEVUE PUBLIC SCHOOLS",771,0.206
"3103990","BENNINGTON PUBLIC SCHOOLS",159,0.291
"3104020","BERTRAND PUBLIC SCHOOLS",21,0
"3104100","BLAIR COMMUNITY SCHOOLS",206,0.29
"3104140","BLOOMFIELD COMMUNITY SCHOOLS",10,0.583
"3104200","BLUE HILL PUBLIC SCHOOLS",31,0.542
"3104290","BRADY PUBLIC SCHOOLS",18,0.449
"3104640","BURWELL PUBLIC SCHOOLS",21,0
"3104870","CEDAR BLUFFS PUBLIC SCHOOLS",24,0
"3104920","CENTRAL CITY PUBLIC SCHOOLS",65,0.28
"3104950","RAYMOND CENTRAL PUBLIC SCHOOLS",36,0.347
"3104980","CHADRON PUBLIC SCHOOLS",63,0.242
"3105010","CHAMBERS PUBLIC SCHOOLS",5,0
"3105160","CLARKSON PUBLIC SCHOOLS",14,0.283
"3105280","CODY-KILGORE PUBLIC SCHS",10,0
"3105340","COLUMBUS PUBLIC SCHOOLS",281,0.343
"3105460","COZAD COMMUNITY SCHOOLS",67,0.299
"3105520","CRAWFORD PUBLIC SCHOOLS",17,0
"3105550","CREIGHTON COMMUNITY PUBLIC SCHOOLS",31,0.317
"3105630","CROFTON COMMUNITY SCHOOLS",25,0
"3105910","DESHLER PUBLIC SCHOOLS",12,0.292
"3105970","TRI COUNTY PUBLIC SCHOOLS",22,0.32
"3109120","HAYES CENTER PUBLIC SCHOOLS",9,0
"3119560","UMO N HO N NATION PUBLIC SCHS",30,0
"3162950","CENTURA PUBLIC SCHOOLS",41,0.361
"3169840","DORCHESTER PUBLIC SCHOOL",15,0.13
"3170020","ELBA PUBLIC SCHOOLS",4,0
"3170050","ELGIN PUBLIC SCHOOLS",8,0
"3170110","ELKHORN PUBLIC SCHOOLS",604,0.371
"3170140","ELM CREEK PUBLIC SCHOOLS",22,0.535
"3170220","ELWOOD PUBLIC SCHOOLS",15,0.594
"3170440","FAIRBURY PUBLIC SCHOOLS",64,0.282
"3170530","FALLS CITY PUBLIC SCHOOLS",66,0.426
"3170650","FORT CALHOUN COMMUNITY SCHS",44,0.507
"3170710","FREMONT PUBLIC SCHOOLS",340,0.29
"3170800","GARDEN COUNTY SCHOOLS",22,0
"3170980","GIBBON PUBLIC SCHOOLS",39,0.458
"3171010","GILTNER PUBLIC SCHOOLS",16,0
"3171100","GOTHENBURG PUBLIC SCHOOLS",73,0.383
"3171220","GRETNA PUBLIC SCHOOLS",296,0.321
"3171370","HAMPTON PUBLIC SCHOOLS",7,0
"3171520","HARTINGTON NEWCASTLE PUBLIC SCHOOLS",24,0.163
"3171550","HARVARD PUBLIC SCHOOLS",24,0.534
"3171580","HASTINGS PUBLIC SCHOOLS",267,0.397
"3171610","HAY SPRINGS PUBLIC SCHOOLS",9,0
"3171730","HEMINGFORD PUBLIC SCHOOLS",37,0
"3171820","HERSHEY PUBLIC SCHOOLS",43,0.371
"3171940","HOLDREGE PUBLIC SCHOOLS",106,0.211
"3172000","HOMER COMMUNITY SCHOOLS",28,0.327
"3172150","HUMPHREY PUBLIC SCHOOLS",18,0.23
"3172210","HYANNIS AREA SCHOOLS",7,0
"3172335","JOHNSON-BROCK PUBLIC SCHOOLS",22,0.577
"3172390","KEARNEY PUBLIC SCHOOLS",351,0.309
"3172420","KENESAW PUBLIC SCHOOLS",16,0
"3172480","KEYA PAHA COUNTY SCHOOLS",9,0.755
"3172570","KIMBALL PUBLIC SCHOOLS",30,0.287
"3172720","LEIGH COMMUNITY SCHOOLS",11,0
"3172780","LEWISTON CONSOLIDATED SCHOOLS",16,0
"3172810","LEXINGTON PUBLIC SCHOOLS",210,0.316
"3172840","LINCOLN PUBLIC SCHOOLS",2756,0.605
"3172910","LITCHFIELD PUBLIC SCHOOLS",8,0
"3172990","LOOMIS PUBLIC SCHOOLS",10,0
"3173050","LOUISVILLE PUBLIC SCHOOLS",37,0.343
"3173090","LOUP CITY PUBLIC SCHOOLS",21,0.845
"3173120","LOUP COUNTY PUBLIC SCHOOLS",6,0
"3173170","LYNCH PUBLIC SCHOOLS",2,0
"3173210","LYONS-DECATUR NORTHEAST SCHS",11,0
"3173230","MADISON PUBLIC SCHOOLS",42,0.905
"3173290","MALCOLM PUBLIC SCHOOLS",40,0.307
"3173440","MAYWOOD PUBLIC SCHOOLS",14,0
"3173470","MC COOK PUBLIC SCHOOLS",94,0
"3173500","MC COOL JUNCTION PUBLIC SCHS",15,0.44
"3173560","MC PHERSON COUNTY SCHOOLS",8,0.514
"3173590","MEAD PUBLIC SCHOOLS",14,0
"3173600","MEDICINE VALLEY PUBLIC SCHOOLS",17,0
"3173660","MERIDIAN PUBLIC SCHOOLS",19,0.205
"3173710","MILFORD PUBLIC SCHOOLS",50,0
"3173740","MILLARD PUBLIC SCHOOLS",1830,0.416
"3173800","MINATARE PUBLIC SCHOOLS",19,0
"3173830","MINDEN PUBLIC SCHOOLS",51,0
"3173890","MITCHELL PUBLIC SCHOOLS",53,0.374
"3174040","MULLEN PUBLIC SCHOOLS",14,0.495
"3174160","NEBRASKA CITY PUBLIC SCHOOLS",93,0.316
"3174200","CONESTOGA PUBLIC SCHOOLS",51,0.364
"3174220","NELIGH-OAKDALE SCHOOLS",23,0.428
"3174340","NEWMAN GROVE PUBLIC SCHOOLS",9,0
"3174370","NIOBRARA PUBLIC SCHOOLS",12,0
"3174430","NORFOLK PUBLIC SCHOOLS",304,0.253
"3174580","NORTHWEST PUBLIC SCHOOLS",73,0.398
"3174640","OAKLAND CRAIG PUBLIC SCHOOLS",29,0
"3174760","OGALLALA PUBLIC SCHOOLS",71,0.271
"3174820","OMAHA PUBLIC SCHOOLS",3551,0.24
"3174850","O'NEILL PUBLIC SCHOOLS",58,0.966
"3174940","ORD PUBLIC SCHOOLS",44,0
"3175000","OSCEOLA PUBLIC SCHOOLS",14,1
"3175030","OSMOND COMMUNITY SCHOOLS",23,0.31
"3175060","OVERTON PUBLIC SCHOOLS",27,1
"3175210","PALMYRA DISTRICT O R 1",26,0.19
"3175270","PAPILLION-LA VISTA PUBLIC SCHS",890,0.376
"3175330","PAWNEE CITY PUBLIC SCHOOLS",25,0.635
"3175360","PAXTON CONSOLIDATED SCHOOLS",20,0.292
"3175390","PENDER PUBLIC SCHOOLS",16,0.493
"3175510","PIERCE PUBLIC SCHOOLS",42,0.305
"3175570","PLAINVIEW PUBLIC SCHOOLS",23,0.46
"3175630","SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS",91,0.044
"3175660","PLATTSMOUTH COMMUNITY SCHOOLS",126,0.215
"3175690","PLEASANTON PUBLIC SCHOOLS",18,0.375
"3175770","PONCA PUBLIC SCHOOLS",37,0.398
"3175810","POTTER-DIX PUBLIC SCHOOLS",11,0.519
"3175900","RALSTON PUBLIC SCHOOLS",237,0.288
"3175930","RANDOLPH PUBLIC SCHOOLS",15,1
"3175960","RAVENNA PUBLIC SCHOOLS",32,0
"3175990","RED CLOUD COMMUNITY SCHOOLS",10,0.57
"3176170","ROCK COUNTY PUBLIC SCHOOLS",15,0
"3176380","SANDHILLS PUBLIC SCHOOLS",6,1
"3176400","SANTEE COMMUNITY SCHOOLS",10,0
"3176410","SARGENT PUBLIC SCHOOLS",17,0
"3176450","SCHUYLER COMMUNITY SCHOOLS",130,0.146
"3176470","SCOTTSBLUFF PUBLIC SCHOOLS",246,0
"3176560","SEWARD PUBLIC SCHOOLS",106,0.265
"3176620","SHELTON PUBLIC SCHOOLS",24,0.248
"3176650","SHICKLEY PUBLIC SCHOOLS",12,0
"3176710","SIDNEY PUBLIC SCHOOLS",94,0.202
"3176800","SIOUX COUNTY PUBLIC SCHOOLS",4,0
"3176860","SO SIOUX CITY COMMUNITY SCHS",286,0.238
"3176980","ST EDWARD PUBLIC SCHOOLS",9,1
"3177100","STAPLETON PUBLIC SCHOOLS",13,0.311
"3177180","SOUTHERN SCHOOL DIST 1",37,0.346
"3177190","STERLING PUBLIC SCHOOLS",12,0
"3177340","SUMNER-EDDYVILLE-MILLER SCHS",17,0.594
"3177520","SUTTON PUBLIC SCHOOLS",31,0.645
"3177550","SYRACUSE-DUNBAR-AVOCA SCHOOLS",55,0.289
"3177730","THEDFORD PUBLIC SCHOOLS",6,1
"3178020","VALENTINE COMMUNITY SCHOOLS",53,0.3
"3178210","WAHOO PUBLIC SCHOOLS",79,0.983
"3178240","WAKEFIELD PUBLIC SCHOOLS",35,0
"3178260","WALLACE PUBLIC SCH DIST 65 R",16,0.442
"3178300","WALTHILL PUBLIC SCHOOLS",28,0
"3178450","WAUSA PUBLIC SCHOOLS",23,0
"3178520","WAYNE COMMUNITY SCHOOLS",76,0.126
"3178660","WESTSIDE COMMUNITY SCHOOLS",487,0.228
"3178670","WHEELER CENTRAL SCHOOLS",4,0
"3178720","WILBER-CLATONIA PUBLIC SCHOOLS",44,0.944
"3178810","WINNEBAGO PUBLIC SCHOOLS",36,0
"3178840","WINSIDE PUBLIC SCHOOLS",16,0.415
"3178940","WOOD RIVER RURAL SCHOOLS",38,0
"3178990","WYNOT PUBLIC SCHOOLS",12,0
"3179050","YORK PUBLIC SCHOOLS",100,0.241
"3179080","YUTAN PUBLIC SCHOOLS",38,0.419
"3200390","Nevada State Public Charter School Authority",585,0.249
"32_virtual","Nevada State Public Charter School Authority",575,0.1
"3200060","Nevada State Public Charter School Authority",26291,0.203
"3200120","Nevada State Public Charter School Authority",708,0.094
"3200030","Nevada State Public Charter School Authority",274,0.165
"3200480","Nevada State Public Charter School Authority",5072,0.274
"3200510","Nevada State Public Charter School Authority",101,0.126
"3200021","DAVIDSON ACADEMY  SCHOOL DISTRICT",15,0
"3200090","DOUGLAS COUNTY SCHOOL DISTRICT",500,0.264
"3200150","ESMERALDA COUNTY SCHOOL DISTRICT",11,0
"3200180","EUREKA COUNTY SCHOOL DISTRICT",10,0.356
"3200210","HUMBOLDT COUNTY SCHOOL DISTRICT",269,0.154
"3200270","LINCOLN COUNTY SCHOOL DISTRICT",64,0.392
"3200300","LYON COUNTY SCHOOL DISTRICT",665,0.173
"3200330","MINERAL COUNTY SCHOOL DISTRICT",37,0
"3200360","NYE COUNTY SCHOOL DISTRICT",410,0.023
"3200420","PERSHING COUNTY SCHOOL DISTRICT",51,0.173
"3200450","STOREY COUNTY SCHOOL DISTRICT",25,0.43
"3306480","Exeter Region Coop School District",422,0.322
"3306080","Seacoast Charter School",149,0.134
"3300035","Gorham Randolph Shelburne Coop School District",39,0
"3303275","Surry Village Charter School",8,0
"3304980","Academy for Science and Design Charter School",966,0.207
"3305580","Strong Foundations Charter School",127,0.242
"3302970","Great Bay Elearning Charter School",22,0.167
"3300616","Milton School District",42,0.253
"3301380","Allenstown School District",59,0
"3301440","Alton School District",50,0.676
"3301470","Amherst School District",185,0.693
"3301500","Andover School District",21,0
"3301560","Ashland School District",17,0.383
"3301590","Auburn School District",68,0.308
"3301620","Barnstead School District",66,0.361
"3301650","Barrington School District",110,0.272
"3301680","Bartlett School District",33,0.738
"3301740","Bedford School District",378,0.259
"3301860","Berlin School District",93,0
"3301950","Bow School District",150,0.378
"3302100","Campton School District",33,0.299
"3302130","Candia School District",39,0
"3302250","Chester School District",69,0.278
"3302280","Chesterfield School District",41,0
"3302310","Chichester School District",32,0
"3302340","Claremont School District",129,0
"3302400","Colebrook School District",28,0.482
"3302460","Concord School District",281,0.416
"3302480","Contoocook Valley School District",170,0
"3302490","Conway School District",140,0.254
"3302520","Cornish School District",12,0
"3302580","Deerfield School District",41,0.386
"3302610","Derry School District",433,0.099
"3302640","Dover School District",265,0
"3303600","Dresden School District",163,0.685
"3302880","Epping School District",64,0.392
"3302910","Epsom School District",44,0.361
"3302940","Errol School District",1,0
"3302990","Fall Mountain Regional School District",108,0
"3303000","Farmington School District",78,0.764
"3303090","Franklin School District",71,0.305
"3303150","Fremont School District",62,0.338
"3303180","Gilford School District",84,0.344
"3303210","Gilmanton School District",43,0.487
"3303240","Goffstown School District",267,0.222
"33_virtual","Virtual Learning Academy Charter School",6,0
"3306060","The Birches Academy for Academics & Art:A Public Charter Sch",318,0.216
"3304590","Making Community Connections Charter School",1059,0
"3303330","Governor Wentworth Reg School District",203,0.466
"3303420","Greenland School District",39,0
"3303480","Hampstead School District",98,0.182
"3303510","Hampton School District",115,0.166
"3303540","Hampton Falls School District",25,0
"3303660","Haverhill Cooperative School District",41,0
"3303690","Henniker School District",40,0
"3303750","Hillsboro Deering Coop School District",89,0.222
"3303780","Hinsdale School District",36,0.055
"3303810","Holderness School District",20,0
"3303840","Hollis/Brookline Coop School District",198,0.437
"3303870","Hooksett School District",174,0.121
"3303900","Hopkinton School District",74,0.373
"3303930","Hudson School District",297,0.406
"3303960","Inter-lakes School District",82,0.825
"3304030","Jaffrey-Rindge Coop School District",97,0.196
"3304040","Kearsarge Regional School District",152,0.232
"3304050","Keene School District",239,0
"3304140","Laconia School District",140,0.182
"3304230","Lebanon School District",120,0.298
"3304260","Lincoln-Woodstock School District",26,0
"3304290","Lisbon Regional School District",25,0
"3304350","Litchfield School District",111,0.406
"3304380","Littleton School District",55,0
"3304410","Londonderry School District",337,0.289
"3304500","Lyme School District",20,0.846
"3304620","Marlborough School District",29,0
"3304670","Mascenic Regional School District",91,0.022
"3304680","Mascoma Valley Reg School District",76,0.213
"3304740","Merrimack School District",300,0.387
"3304760","Merrimack Valley School District",199,0.126
"3304830","Milford School District",227,0.349
"3304890","Monadnock Regional School District",109,0.275
"3304920","Monroe School District",5,0.93
"3304960","Moultonborough School District",51,0.459
"3305220","Newfound Area School District",109,0.225
"3305280","Newmarket School District",64,0
"3305310","Newport School District",68,0.218
"3305370","North Hampton School District",42,0
"3305400","Northumberland School District",32,0
"3305430","Northwood School District",57,0.377
"3305460","Nottingham School District",51,0.83
"3305520","Oyster River Coop School District",173,0.543
"3305550","Pelham School District",181,0.385
"3305670","Piermont School District",6,0
"3305700","Pittsburg School District",3,0
"3305730","Pittsfield School District",51,0.188
"3305760","Plainfield School District",33,0
"3305790","Plymouth School District",60,0.475
"3305820","Portsmouth School District",187,0.32
"3301890","Profile School District",30,0.23
"3305880","Raymond School District",102,0.155
"3305940","Rochester School District",312,0.322
"3306000","Rumney School District",6,0.323
"3306030","Rye School District",55,0.314
"3306150","Seabrook School District",70,0
"3306180","Shaker Regional School District",90,0.227
"3306240","Somersworth School District",141,0
"3306270","South Hampton School District",5,0
"3306360","Stewartstown School District",6,0
"3306420","Strafford School District",49,0
"3306450","Stratford School District",7,0
"3306540","Sunapee School District",40,0.52
"3306600","Tamworth School District",23,0.692
"3306660","Thornton School District",28,0.117
"3306720","Timberlane Regional School District",311,0.119
"3306750","Unity School District",21,0
"3306780","Wakefield School District",42,0.368
"3306870","Warren School District",13,0
"3306910","Waterville Valley School District",6,0.743
"3306930","Weare School District",118,0.385
"3306990","Wentworth School District",5,0.814
"3307020","Westmoreland School District",21,0
"3307050","White Mountain Regional School District",91,0
"3307140","Winchester School District",40,0
"3307170","Windham School District",249,0.248
"3307300","Winnisquam Regional School District",112,0.394
"3400004","The School District of the Chathams",325,0.925
"3400005","Morris-Union Jointure Commisson School District",2,0
"3400007","South  Bergen Jointure Commission School District",2,0
"3400008","GREAT MEADOWS REGIONAL SCHOOL DISTRICT",82,0.304
"3400009","Somerset Hills Regional School District",151,0
"3416080","Teaneck Community Charter School",279,0.178
"3402640","Camden's Promise Charter School",792,0.153
"3411340","Discovery Charter School",3346,0.18
"3407350","Elysian Charter School",153,0.431
"3407830","Jersey City Community Charter School",2068,0.279
"3413410","Princeton Charter School",264,0.741
"3416290","The Village Charter School",829,0.182
"3411220","Greater Brunswick Charter School",562,0.061
"3413740","Red Bank Charter School",117,0.279
"3410810","Unity Charter School",390,0.407
"3403300","The Classical Academy Charter School of Clifton Inc.",796,0.177
"3415510","Sussex County Technology Charter School",336,0.49
"3413140","The Queen City Academy Charter School",523,0.042
"3400930","Hope Academy Charter School",116,0.093
"3412690","Paterson Charter School for Science and Technology",1962,0.233
"3405490","CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL",544,0.248
"3400660","Absecon Public Schools District",83,0
"3400690","Alexandria Township School District",52,0.37
"3405760","Bergen Arts and Sciences Charter School",365,0.18
"3404230","Pride Academy Charter School",655,0.14
"3400720","Allamuchy Township School District",41,0.416
"3416800","Vineland Public Charter School",638,0.214
"3418000","Benjamin Banneker Preparatory Charter School",283,0.209
"3412540","Passaic Arts and Science Charter High School",855,1
"3400750","ALLENDALE PUBLIC SCHOOL DISTRICT",110,0.687
"3400772","Mastery Schools of Camden Inc.",90,0
"3400777","KIPP: Cooper Norcross A New Jersey Nonprofit Corporation",62,0
"3400810","ALLOWAY TWP SCHOOL DISTRICT",47,0.324
"3400840","Alpha Borough School District",29,0.41
"3400870","Alpine Elementary School District",14,0.53
"3400900","Andover Regional School District",45,0
"3400960","Atlantic City Public Schools",465,0.251
"3401050","Audubon Public School Disrict",87,0.241
"3401110","AVALON SCHOOL DISTRICT",13,0.302
"3401140","AVON BORO SCHOOL DISTRICT",17,0.765
"3401170","BARRINGTON SCHOOL DISTRICT",67,0.649
"3401230","Bay Head Borough School District",20,0.608
"3401260","Bayonne School District",673,0.45
"3401320","Bedminster Township Public School",48,0.623
"3401350","BELLEVILLE PUBLIC SCHOOLS",352,0.186
"3401380","BELLMAWR PUBLIC SCHOOL DISTRICT",104,0.268
"3401410","Belmar Elementary School District",55,0.419
"3401440","BELVIDERE SCHOOL DISTRICT",37,0
"3401450","Bergen County Special Services School District",20,0
"3401500","Bergenfield Public School District",264,0.237
"3401530","BERKELEY HEIGHTS SCHOOL DISTRICT",208,0.428
"3401590","Berlin Borough School District",103,0.539
"3401620","Berlin Township School District",60,0.304
"3401650","Bernards Township School District",454,0.576
"3401710","Bethlehem Township School District",57,0.305
"3401740","BEVERLY CITY SCHOOL",14,0.99
"3401830","BLOOMFIELD BOARD OF EDUCATION",428,0.234
"3401860","Bloomingdale School District",76,0.199
"3401890","Bloomsbury School District",10,0
"3401920","Bogota Public School District",88,0.846
"3401950","Boonton Town School District",63,0.635
"3401980","Boonton Township School District",55,1
"3402030","Bordentown Regional School District",210,0.312
"3402130","Bradley Beach Elementary School District",31,0.446
"3402160","BRANCHBURG TOWNSHIP School District",175,0.419
"3402220","Brick Township Public School District",636,0.285
"3402250","Bridgeton City School District",330,0.059
"3402280","BRIDGEWATER-RARITAN REGIONAL SCHOOL DISTRICT",681,0.269
"3402310","BRIELLE BORO SCHOOL DISTRICT",65,0.34
"3402340","Brigantine Public Schools",75,0.46
"3402370","BROOKLAWN PUBLIC SCHOOL DISTRICT",34,0
"3402400","BUENA REGIONAL SCHOOL DISTRICT",147,0.21
"3402430","Burlington City Public School District",94,0.248
"3402440","BURLINGTON COUNTY SPECIAL SERVICES SCHOOL DISTRICT",19,0
"3402460","BURLINGTON TOWNSHIP BOARD OF EDUCATION",347,0
"3402520","Butler Public School District",67,0.361
"3402550","Byram Township School District",115,0.332
"3402580","CALDWELL-WEST CALDWELL SCHOOL DISTRICT",198,0.324
"3402610","Califon Borough School District",13,0.632
"3402740","Cape May County Special Services School District",6,0
"3402790","CARLSTADT PUBLIC SCHOOL DISTRICT",74,0.432
"3402820","Carteret Public School District",299,0.274
"3402850","CEDAR GROVE TOWNSHIP SCHOOL DISTRICT",129,0.405
"3401560","Central Regional School District",314,0.138
"3403000","Cherry Hill School District",874,0.417
"3403060","CHESTER SCHOOL DISTRICT",142,0.34
"3403120","CINNAMINSON TOWNSHIP PUBLIC SCHOOLS",187,0.313
"3403150","Clark Township Public Schools",162,0.277
"3403180","CLAYTON PUBLIC SCHOOL DISTRICT",98,0.403
"3406900","Clearview Regional High School District",398,0.171
"3403240","Clementon Elementary School District",32,0.512
"3403270","CLIFFSIDE PARK SCHOOL DISTRICT",165,0.155
"3403330","Clinton-Glen Gardner School District",44,0.782
"3403360","Clinton Township School District",218,0.801
"3403390","CLOSTER PUBLIC SCHOOL DISTRICT",137,0.427
"3403420","Collingswood Public School District",119,0.363
"3403450","Colts Neck Township School District",135,0.663
"3403480","Commercial Township School District",53,0.366
"3403540","Cranbury Township School District",76,0.485
"3403570","Cranford Public School District",311,1
"3403600","Cresskill Public School District",141,0.15
"3403630","DEAL BORO SCHOOL DISTRICT",20,0.615
"3403660","DEERFIELD TOWNSHIP SCHOOL DISTRICT",30,0
"3403690","Delanco Township School District",45,0.51
"3403720","Delaware Township School District",50,0.38
"3403780","Delran Township School District",215,0.321
"3403810","Demarest School District",76,0.446
"3403840","DENNIS TOWNSHIP SCHOOL DISTRICT",63,0.348
"3403870","Denville Township K-8 School District",217,0.365
"3403900","Deptford Township Public School District",292,0.22
"3403930","Dover Public School District",215,0.343
"3403960","Downe Township School District",16,1
"3403990","Dumont Public School District",209,0.285
"3404020","Dunellen Public School District",88,0.242
"3404080","EAST AMWELL TOWNSHIP SCHOOL DISTRICT",50,0.44
"3404110","East Brunswick Township School District",661,0.71
"3404170","East Hanover Township School District",118,0.302
"3404200","East Newark School District",21,0
"3404290","East Rutherford School District",66,0.194
"3404320","EAST WINDSOR REGIONAL SCHOOL DISTRICT",368,0.215
"3404350","Eastampton Township School District",76,0
"3404410","Eatontown Public School District",103,0.268
"3404470","Edgewater Park Township School District",92,0.297
"3404500","Edison Township School District",1097,0.448
"3404530","EGG HARBOR CITY SCHOOL DISTRICT",33,0.596
"3404560","EGG HARBOR TOWNSHIP SCHOOL DISTRICT",631,0.109
"3404590","Elizabeth Public Schools",1671,0.964
"3404660","Elmwood Park School District",197,0.259
"3404680","Elsinboro Township School District",14,0.412
"3404710","Emerson Public School District",95,0.533
"3404740","Englewood Public School District",207,0
"3404770","Englewood Cliffs School District",47,1
"3404860","ESTELL MANOR CITY SCHOOL DISTRICT",23,0.216
"3404890","Evesham Township School District",548,0.187
"3404920","Ewing Township School District",243,0.174
"3404950","Fair Haven School District",109,0.951
"3404980","Fair Lawn Public School District",371,0.276
"3405040","Fairfield Township School District",46,0.321
"3405070","Fairview Public School District",125,0
"3405130","Farmingdale Public School District",22,0.274
"3405190","Flemington-Raritan Regional School District",389,0.433
"3405220","Florence Township School District",116,0.361
"3405250","FLORHAM PARK PUBLIC SCHOOLS",119,0.489
"3405280","Folsom Borough School District",49,0.429
"3405310","Fort Lee School District",247,0.846
"3405340","Frankford Township Consolidated School District",68,0.721
"3405370","FRANKLIN LAKES  SCHOOL DISTRICT",133,0.424
"3405400","Franklin Borough School District",48,0.249
"3405460","Franklin Township School District",34,0.299
"3405580","Freehold Borough School District",149,0.189
"3405640","Freehold Township School District",472,0.499
"3405700","Frenchtown Borough School District",16,0.438
"3405730","GALLOWAY TOWNSHIP PUBLIC SCHOOLS",374,0.287
"3405790","Garwood",31,0.631
"3418180","GATEWAY REGIONAL SCHOOL DISTRICT",169,0.928
"3405850","Gibbsboro Elementary School",20,1
"3405880","Glassboro School District",120,0.158
"3405940","Glen Ridge Public Schools",139,0.61
"3405970","GLEN ROCK PUBLIC SCHOOL DISTRICT",165,1
"3406000","Gloucester City Public School District",104,0
"3406030","GLOUCESTER TOWNSHIP SCHOOL DISTRICT",777,0.283
"3406090","Green Township School District",69,0
"3406120","Green Brook Township Public School District",121,0.286
