id,name,G08,HI08,BL08,WH08,HI08_alg_p,HI08_access_p,BL08_alg_p,BL08_access_p,WH08_alg_p,WH08_access_p
1913380,"H-L-V Community School District, IA",26,0,1,25,,,0,1,.28,1
1913470,"Hampton-Dumont Community School District, IA",89,30,2,53,0,1,0,1,.3018868,1
1913500,"Harlan Community School District, IA",122,6,1,114,0,1,0,1,.19298245,1
1913530,"Harmony Community School District, IA",21,0,0,20,,,,,0,1
1913660,"Hartley-Melvin-Sanborn Community School District, IA",44,7,0,36,0,1,,,.19444445,1
1914010,"Highland Community School District, IA",50,2,0,48,0,1,,,.20833333,1
1914160,"Hinton Community School District, IA",53,4,1,47,1,1,0,1,.46808511,1
1914280,"Howard-Winneshiek Community School District, IA",102,3,1,95,1,1,0,1,.16842106,1
1914310,"Hubbard-Radcliffe Community School District, IA",63,4,2,54,0,1,0,1,.24074075,1
1914340,"Hudson Community School District, IA",51,1,1,45,0,1,0,1,.35555556,1
1914370,"Humboldt Community School District, IA",120,7,2,106,0,1,1,1,.20754717,1
1914580,"Independence Community School District, IA",112,2,1,108,0,1,0,1,.17592593,1
1914640,"Indianola Community School District, IA",256,7,4,235,.2857143,1,0,1,.2212766,1
1914670,"Interstate 35 Community School District, IA",63,0,1,61,,,0,1,.21311475,1
1914700,"Iowa City Community School District, IA",945,104,189,552,.17307693,1,.052910052,1,.44565219,1
1914730,"Iowa Falls Community School District, IA",108,8,0,97,0,1,,,.31958762,1
1914850,"Iowa Valley Community School District, IA",47,2,0,44,0,1,,,.22727273,1
1914880,"IKM-Manning Community School District, IA",44,2,1,41,0,1,0,1,.17073171,1
1915180,"Janesville Consolidated School District, IA",22,1,1,20,0,1,0,1,.1,1
1915210,"Greene County Community School District, IA",91,3,0,84,.66666669,1,,,.26190478,1
1915330,"Jesup Community School District, IA",81,1,0,79,0,1,,,.12658228,.83544302
1915450,"Johnston Community School District, IA",514,25,18,408,.2,1,.11111111,1,.40686274,1
1915630,"Keokuk Community School District, IA",136,5,10,116,.40000001,1,0,1,.18965517,1
1915660,"Keota Community School District, IA",28,0,0,28,,,,,.35714287,1
1915750,"Kingsley-Pierson Community School District, IA",26,0,0,24,,,,,.29166666,1
1915840,"Knoxville Community School District, IA",134,5,1,124,0,1,1,1,.2016129,1
1916110,"Lake Mills Community School District, IA",53,2,0,51,0,0,,,0,0
1916140,"Harris-Lake Park Community School District, IA",25,2,0,23,0,1,,,.17391305,1
1916320,"Lamoni Community School District, IA",25,0,2,23,,,1,1,.30434781,1
1916420,"Laurens-Marathon Community School District, IA",23,1,2,19,0,1,0,1,.21052632,1
1916440,"Lawton-Bronson Community School District, IA",48,1,0,47,0,1,,,.14893617,1
1916530,"Le Mars Community School District, IA",162,17,1,138,.23529412,1,1,1,.42028984,1
1916620,"Lenox Community School District, IA",34,8,0,25,0,0,,,0,0
1916680,"Lewis Central Community School District, IA",266,20,8,231,.1,1,0,1,.22510822,1
1917100,"North Cedar Community School District, IA",57,0,1,56,,,0,0,0,0
1917220,"Linn-Mar Community School District, IA",545,22,26,443,.40909091,1,.23076923,1,.44469526,1
1917250,"Lisbon Community School District, IA",39,0,1,37,,,0,1,.27027026,1
1917460,"Logan-Magnolia Community School District, IA",55,1,0,50,0,1,,,.2,1
1917550,"Lone Tree Community School District, IA",32,3,0,29,.66666669,1,,,.55172414,1
1917820,"Louisa-Muscatine Community School District, IA",72,5,0,67,0,1,,,.23880596,1
1918030,"Lynnville-Sully Community School District, IA",28,0,0,28,,,,,.14285715,1
1918120,"MFL MarMac Community School District, IA",44,0,0,44,,,,,.29545453,1
1918180,"Madrid Community School District, IA",48,1,0,47,0,1,,,.34042552,1
1918240,"East Mills Community School District, IA",33,1,0,31,0,1,,,.12903225,1
1918330,"Manson Northwest Webster Community School District, IA",53,2,0,51,0,1,,,.54901963,1
1918480,"Maple Valley-Anthon Oto Community School District, IA",50,0,2,48,,,0,0,0,0
1918510,"Maquoketa Community School District, IA",122,3,1,111,0,0,0,0,0,0
1918540,"Maquoketa Valley Community School District, IA",45,0,0,44,,,,,.15909091,1
1918630,"Marcus-Meriden-Cleghorn Community School District, IA",22,1,0,18,0,1,,,.6111111,1
1918690,"Marion Independent School District, IA",149,9,4,131,0,0,0,0,0,0
1918720,"Marshalltown Community School District, IA",361,189,18,135,.1005291,1,.11111111,1,.2074074,1
1918750,"Martensdale-St. Marys Community School District, IA",43,0,1,41,,,0,1,.24390244,1
1918780,"Mason City Community School District, IA",278,29,15,226,.13793103,1,0,1,.19026549,1
1918840,"MOC-Floyd Valley Community School District, IA",102,13,1,81,0,1,0,1,.41975307,1
1918930,"Mediapolis Community School District, IA",53,1,0,51,0,1,,,.25490198,1
1918960,"Melcher-Dallas Community School District, IA",21,0,1,19,,,0,0,0,0
1919140,"Mid-Prairie Community School District, IA",94,1,0,92,0,1,,,.30434781,1
1919200,"Midland Community School District, IA",34,1,1,32,0,1,0,1,.3125,1
1919440,"Missouri Valley Community School District, IA",54,1,0,53,0,1,,,.18867925,1
1919590,"Montezuma Community School District, IA",36,0,1,34,,,0,0,0,0
1919650,"Monticello Community School District, IA",91,4,1,84,0,1,0,1,.15476191,1
1919710,"Moravia Community School District, IA",27,0,0,27,,,,,.37037036,1
1919740,"Mormon Trail Community School District, IA",15,0,0,14,,,,,0,0
1919800,"Moulton-Udell Community School District, IA",10,0,0,10,,,,,.40000001,1
1919860,"Mount Ayr Community School District, IA",53,1,0,51,0,1,,,.13725491,1
1919890,"Mount Pleasant Community School District, IA",148,11,9,115,.63636363,1,.44444445,1,.26956522,1
1920040,"Mount Vernon Community School District, IA",107,4,1,100,0,1,0,1,.25,1
1920100,"Murray Community School District, IA",19,1,0,18,0,1,,,.22222222,1
1920130,"Muscatine Community School District, IA",393,110,12,258,0,0,0,0,0,0
1920190,"Nashua-Plainfield Community School District, IA",39,0,0,39,,,,,.17948718,1
1920250,"Nevada Community School District, IA",99,3,4,92,0,1,0,1,.23913044,1
1920340,"New Hampton Community School District, IA",65,2,0,62,0,1,,,.30645162,1
1920460,"New London Community School District, IA",42,1,3,37,0,0,0,0,0,0
1920580,"Newell-Fonda Community School District, IA",28,5,0,23,.40000001,1,,,.43478259,1
1920610,"Newton Community School District, IA",230,5,4,207,0,1,0,1,.12077295,1
1920760,"Central Springs Community School District, IA",53,2,3,46,1,1,.66666669,1,.34782609,1
1920820,"North Linn Community School District, IA",50,0,0,48,,,,,0,0
1920830,"North Kossuth Community School District, IA",51,0,0,49,,,,,.26530612,1
1920850,"North Mahaska Community School District, IA",40,0,0,39,,,,,0,0
1920910,"North Polk Community School District, IA",99,2,0,92,1,1,,,.30434781,1
1920940,"North Scott Community School District, IA",240,7,4,216,0,1,.5,1,.58796299,1
1921000,"North Tama County Community School District, IA",40,1,0,38,1,1,,,.2631579,1
1921060,"North Winneshiek Community School District, IA",11,0,0,11,,,,,.18181819,1
1921090,"Northeast Community School District, IA",68,5,0,63,0,1,,,.30158731,1
1921210,"Northwood-Kensett Community School District, IA",36,2,0,34,1,1,,,1,1
1921240,"Norwalk Community School District, IA",219,14,3,199,.2857143,1,0,1,.32160804,1
1921600,"Odebolt-Arthur Community School District, IA",90,1,0,88,0,1,,,.28409091,1
1921630,"Oelwein Community School District, IA",91,6,1,73,0,1,0,1,.1780822,1
1921660,"Ogden Community School District, IA",61,0,0,58,,,,,.43103448,1
1921810,"Orient-Macksburg Community School District, IA",10,0,0,8,,,,,0,0
1921840,"Osage Community School District, IA",74,1,0,72,1,1,,,.6388889,1
1921870,"Oskaloosa Community School District, IA",162,3,2,144,0,1,0,1,.048611112,1
1922110,"Ottumwa Community School District, IA",327,77,13,214,.12987013,1,.15384616,1,.22897196,1
1922380,"Paton-Churdan Community School District, IA",15,0,0,15,,,,,0,0
1922440,"Pekin Community School District, IA",52,0,0,51,,,,,.19607843,1
1922470,"Pella Community School District, IA",162,2,5,142,0,1,.40000001,1,.36619717,1
1922530,"Perry Community School District, IA",156,76,3,71,.092105262,1,.66666669,1,.18309858,1
1923110,"Pleasant Valley Community School District, IA",334,18,7,270,.22222222,1,.2857143,1,.28148147,1
1923160,"Pleasantville Community School District, IA",58,3,0,54,0,1,,,.037037037,1
1923190,"Pocahontas Area Community School District, IA",53,0,0,50,,,,,0,0
1923340,"Postville Community School District, IA",37,15,2,18,.13333334,1,0,1,.22222222,1
1924000,"Red Oak Community School District, IA",86,8,1,75,0,1,0,1,.17333333,1
1924120,"Remsen-Union Community School District, IA",21,2,0,19,0,0,,,0,0
1924150,"Riceville Community School District, IA",25,0,0,25,,,,,0,1
1924660,"Rock Valley Community School District, IA",59,15,0,43,0,1,,,.093023255,1
1924870,"Roland-Story Community School District, IA",79,3,1,70,0,1,0,1,.31428573,1
1924960,"Rudd-Rockford-Marble Rock Community School District, IA",32,1,2,29,0,0,0,0,0,0
1925050,"Ruthven-Ayrshire Community School District, IA",14,1,0,12,0,0,,,0,0
1925200,"St. Ansgar Community School District, IA",46,0,2,44,,,1,1,.29545453,1
1925320,"Saydel Community School District, IA",99,10,0,85,0,1,,,0,1
1925380,"Schaller-Crestland Community School District, IA",42,5,1,36,.80000001,1,0,1,.6111111,1
1925410,"Schleswig Community School District, IA",14,2,0,12,0,0,,,0,0
1925590,"Sergeant Bluff-Luton Community School District, IA",133,6,1,119,.33333334,1,0,1,.18487395,1
1925620,"Seymour Community School District, IA",22,0,0,21,,,,,.33333334,1
1925920,"West Fork Community School District, IA",41,3,0,36,0,1,,,.11111111,1
1925980,"Sheldon Community School District, IA",61,7,0,51,0,0,,,0,0
1926070,"Shenandoah Community School District, IA",72,6,0,66,0,1,,,.1969697,1
1926250,"Sidney Community School District, IA",35,2,0,32,0,1,,,.125,1
1926280,"Sigourney Community School District, IA",40,1,1,38,0,1,0,1,.34210527,1
1926370,"Sioux Center Community School District, IA",81,19,0,57,0,0,,,0,0
1926400,"Sioux City Community School District, IA",974,308,55,497,.061688311,1,.07272727,1,.19315895,1
1926580,"Solon Community School District, IA",102,5,0,97,0,0,,,0,0
1926640,"South Hamilton Community School District, IA",60,5,0,52,0,1,,,.25,1
1926670,"South Page Community School District, IA",8,0,0,8,,,,,0,0
1926730,"South Tama County Community School District, IA",103,35,0,56,.057142857,1,,,.23214285,1
1926790,"South Winneshiek Community School District, IA",31,2,0,29,1,1,,,.44827586,1
1926820,"Southeast Polk Community School District, IA",499,33,17,420,.060606062,1,0,1,.13095239,1
1926850,"Southeast Warren Community School District, IA",33,1,0,32,0,1,,,.40625,1
1926910,"Spencer Community School District, IA",145,13,2,125,.15384616,1,0,1,.176,1
1927000,"Spirit Lake Community School District, IA",86,1,0,80,0,1,,,.3125,1
1927060,"Springville Community School District, IA",26,0,2,24,,,0,0,0,0
1927240,"Stanton Community School District, IA",18,0,0,18,,,,,0,0
1927270,"Starmont Community School District, IA",47,1,0,46,0,0,,,0,0
1927390,"Storm Lake Community School District, IA",166,82,8,32,.12195122,1,0,1,.40625,1
1927500,"West Central Valley Community School District, IA",66,7,0,56,.2857143,1,,,.3392857,1
1927600,"Sumner-Fredericksburg Community School District, IA",56,2,2,52,0,1,0,1,.30769232,1
1927870,"Tipton Community School District, IA",77,6,0,70,0,1,,,.27142859,1
1927960,"Treynor Community School District, IA",57,0,0,57,,,,,.22807017,1
1927990,"Tri-Center Community School District, IA",49,0,1,48,,,1,1,.33333334,1
1928020,"Tri-County Community School District, IA",18,0,0,17,,,,,.29411766,1
1928050,"Tripoli Community School District, IA",38,0,0,36,,,,,.27777779,1
1928110,"Turkey Valley Community School District, IA",38,0,0,37,,,,,0,0
1928170,"Twin Cedars Community School District, IA",24,0,1,23,,,0,1,.086956523,1
1928230,"Underwood Community School District, IA",63,7,0,53,0,1,,,.18867925,1
1928680,"Urbandale Community School District, IA",310,25,20,236,.079999998,1,0,1,.093220338,1
1928710,"Valley Community School District, IA",79,5,0,72,0,1,,,.30555555,1
1928980,"Van Buren Community School District, IA",49,1,0,48,1,1,,,.45833334,1
1929010,"Van Meter Community School District, IA",55,2,0,53,0,1,,,.3018868,1
1929280,"Villisca Community School District, IA",50,0,0,49,,,,,.3877551,1
1929310,"Vinton-Shellsburg Community School District, IA",116,2,1,112,0,1,0,1,.19642857,1
1929490,"Waco Community School District, IA",42,3,1,35,0,1,0,1,.2,1
1929580,"East Sac County Community School District, IA",61,2,1,58,0,1,0,1,.3275862,1
1929730,"Wapello Community School District, IA",58,3,0,52,0,1,,,.42307693,1
1929760,"Wapsie Valley Community School District, IA",57,2,0,55,1,1,,,.34545454,.70909089
1930240,"Washington Community School District, IA",145,22,1,119,.090909094,1,0,1,.23529412,1
1930480,"Waterloo Community School District, IA",705,83,192,364,.18072289,1,.078125,1,.20879121,1
1930510,"Waukee Community School District, IA",644,24,22,532,.58333331,1,.77272725,1,.7086466,1
1930540,"Waverly-Shell Rock Community School District, IA",167,3,2,154,0,1,0,1,.18181819,1
1930560,"Wayne Community School District, IA",46,2,0,43,0,1,,,.046511628,1
1930630,"Webster City Community School District, IA",125,22,0,92,.090909094,1,,,.17391305,1
1930720,"West Bend-Mallard Community School District, IA",26,3,0,22,0,0,,,0,0
1930750,"West Branch Community School District, IA",64,2,1,56,0,1,0,1,.5,1
1930780,"West Burlington Independent School District, IA",52,2,3,44,0,1,0,1,.36363637,1
1930870,"West Central Community School District, IA",19,2,0,16,0,1,,,.125,1
1930900,"West Delaware County Community School District, IA",118,1,3,111,0,1,0,1,.17117117,1
1930930,"West Des Moines Community School District, IA",718,75,54,516,.079999998,1,.11111111,1,.24224806,1
1930960,"West Harrison Community School District, IA",27,0,0,27,,,,,.37037036,1
1930990,"West Liberty Community School District, IA",91,35,0,55,.11428571,1,,,.29090908,1
1931020,"West Lyon Community School District, IA",62,3,1,57,0,1,0,1,.1754386,1
1931080,"West Marshall Community School District, IA",78,4,1,71,0,0,0,0,0,0
1931110,"West Monona Community School District, IA",53,0,2,49,,,0,0,0,0
1931290,"West Sioux Community School District, IA",68,22,0,45,.090909094,1,,,.35555556,1
1931350,"Western Dubuque Community School District, IA",234,7,7,215,.2857143,1,0,1,.16744186,1
1931470,"Westwood Community School District, IA",44,1,0,40,0,1,,,.32499999,1
1931620,"Whiting Community School District, IA",12,1,0,9,0,1,,,0,1
1931680,"Williamsburg Community School District, IA",66,4,1,61,0,1,0,1,.26229507,1
1931800,"Wilton Community School District, IA",54,1,0,49,0,1,,,.32653061,1
1931830,"Winfield-Mount Union Community School District, IA",36,2,1,30,0,1,0,1,.23333333,1
1931860,"Winterset Community School District, IA",148,10,0,135,.2,1,,,.36296296,1
1931920,"Woodbine Community School District, IA",27,1,0,25,1,1,,,.40000001,1
1931950,"Woodbury Central Community School District, IA",38,1,0,37,0,1,,,.51351351,1
1932010,"Woodward-Granger Community School District, IA",58,2,0,56,0,0,,,0,0
1999017,"PCM Community School District, IA",89,0,1,85,,,0,1,.40000001,1
1999019,"Southeast Webster-Grand Community School District, IA",78,2,0,76,0,1,,,.28947368,1
2000001,"Southeast of Saline Unified School District, KS",55,3,0,51,0,1,,,.43137255,1
2000002,"Smoky Valley Unified School District, KS",68,4,0,64,0,1,,,.203125,1
2000003,"Wamego Unified School District, KS",100,5,1,89,0,1,0,1,.14606741,1
2000004,"Rock Creek Unified School District, KS",82,2,0,75,1,1,,,.29333332,1
2000006,"Hiawatha Unified School District, KS",54,3,1,47,0,1,0,1,.59574467,1
2000007,"Smith Center Unified School District, KS",36,0,0,36,,,,,.27777779,1
2000013,"Triplains Unified School District, KS",3,0,0,2,,,,,0,0
2000014,"Central Heights Unified School District, KS",43,1,1,39,0,1,0,1,.33333334,1
2000015,"Ottawa Unified School District, KS",189,14,4,158,.14285715,1,0,1,.25316456,.97468352
2000016,"Marysville Unified School District, KS",88,6,0,75,0,0,,,0,0
2000017,"Scott County Unified School District, KS",80,21,0,58,0,0,,,0,0
2000020,"Western Plains Unified School District, KS",7,6,0,1,0,0,,,0,0
2000023,"Rawlins County Unified School District, KS",24,3,0,21,1,1,,,.76190478,1
2000028,"North Central-Washington Schools Unified School District, KS",31,2,0,29,1,1,,,1,1
2000029,"Rock Hills Unified School District, KS",18,2,0,15,0,0,,,0,0
2000030,"Republic County-Hillcrest Rural Schools Unified School District, KS",38,0,0,38,,,,,.2631579,1
2000346,"Thunder Ridge Unified School District, KS",17,1,1,14,0,0,0,0,0,0
2000348,"Doniphan West Unified School District, KS",20,0,0,19,,,,,.52631581,1
2000349,"Central Plains Unified School District, KS",23,1,0,21,0,0,,,0,0
2000350,"Prairie Hills Unified School District, KS",91,2,1,85,0,0,0,0,0,0
2000351,"Riverside Unified School District, KS",49,4,3,38,0,0,0,0,0,0
2003180,"Abilene Unified School District, KS",120,10,0,105,.2,1,,,.20952381,1
2003200,"Auburn-Washburn Unified School District, KS",495,58,24,363,.22413793,1,0,1,.31680441,1
2003210,"North Lyon County Unified School District, KS",37,4,0,30,0,1,,,.23333333,1
2003240,"Mill Creek Valley Unified School District, KS",36,2,0,31,1,1,,,1,1
2003270,"Northern Valley Unified School District, KS",11,1,1,9,1,1,0,1,.77777779,1
2003300,"Labette County Unified School District, KS",113,7,3,91,0,0,0,0,0,0
2003390,"Anthony-Harper Unified School District, KS",58,7,0,48,0,1,,,.083333336,.3125
2003430,"Argonia Public Schools Unified School District, KS",6,0,0,6,,,,,.66666669,1
2003450,"Arkansas City Unified School District, KS",199,51,9,124,.3137255,1,.44444445,1,.3951613,1
